episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
65.0,-107.0,3.88,300.0,63,1,959412,959412,False,3198,51,437cb11f7eea4b30a046e628733ba129,2021-07-14_18-41-55,1626288115,24.737959146499634,1273.0565555095673,61,922e4a39fe3f,172.28.0.2,1273.0565555095673,0,51,"[-1.0, 18.0, -49.0, 21.0, -35.0, -32.0, 0.0, 51.0, 4.0, 18.0, -11.0, 39.0, -1.0, -1.0, -78.0, 34.0, 0.0, 26.0, 21.0, 25.0, -35.0, -19.0, 65.0, -53.0, -54.0, 51.0, -25.0, -7.0, 35.0, -31.0, -17.0, 17.0, 4.0, 26.0, -71.0, -38.0, 41.0, -10.0, 22.0, -25.0, 15.0, 2.0, -18.0, -76.0, 28.0, -27.0, 16.0, 37.0, -11.0, 7.0, 30.0, 25.0, 44.0, 53.0, -3.0, 42.0, 61.0, -37.0, -31.0, 49.0, 9.0, 39.0, -6.0, -45.0, 2.0, -23.0, 30.0, -3.0, 38.0, -3.0, 32.0, -25.0, 24.0, 39.0, 29.0, -23.0, -5.0, 43.0, 3.0, 27.0, 26.0, 5.0, 31.0, -31.0, 9.0, -16.0, 10.0, -24.0, -3.0, 13.0, 56.0, 26.0, -47.0, 20.0, 24.0, 37.0, 54.0, -52.0, -107.0, 44.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.14101945256560863,0.7385945857847233,0.05109555317940968,0.06385979560315316,0.0,18707.673,1005.577,4.299,4375516.242,6114.031,3076.857,3.217,959412,959412,959412,959412,62.18888888888888,18.700000000000003,1.0728835775353218e-07,4.999999873689376e-05,7.4102516,-0.0077513065,7.418003,0.93017036,0.004934663,0.08516393,0.0
68.0,-107.0,2.81,300.0,62,1,978224,978224,False,3260,52,437cb11f7eea4b30a046e628733ba129,2021-07-14_18-42-20,1626288140,24.643847227096558,1297.7004027366638,61,922e4a39fe3f,172.28.0.2,1297.7004027366638,0,52,"[-6.0, -45.0, 2.0, -23.0, 30.0, -3.0, 38.0, -3.0, 32.0, -25.0, 24.0, 39.0, 29.0, -23.0, -5.0, 43.0, 3.0, 27.0, 26.0, 5.0, 31.0, -31.0, 9.0, -16.0, 10.0, -24.0, -3.0, 13.0, 56.0, 26.0, -47.0, 20.0, 24.0, 37.0, 54.0, -52.0, -107.0, 44.0, -20.0, -10.0, 22.0, -45.0, 55.0, 68.0, 33.0, -6.0, -57.0, 25.0, -53.0, -6.0, 44.0, 36.0, -19.0, 4.0, 38.0, -29.0, 55.0, 7.0, 20.0, 44.0, 9.0, 41.0, 11.0, -64.0, -52.0, -61.0, 1.0, 42.0, -4.0, 13.0, 43.0, -31.0, -3.0, -29.0, -84.0, 31.0, 1.0, -27.0, 23.0, 51.0, -93.0, 26.0, -10.0, -26.0, 3.0, 26.0, 6.0, 22.0, -6.0, 7.0, -67.0, 24.0, 32.0, -10.0, -48.0, 17.0, 4.0, -4.0, 21.0, 31.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.14098320051514418,0.7384345995735814,0.051084306738906494,0.06383862899458054,0.0,18687.509,1006.662,4.345,4329491.284,6112.577,3077.589,3.192,978224,978224,978224,978224,62.17714285714286,18.700000000000003,5.364417887676609e-08,4.999999873689376e-05,8.4569845,-0.0069491193,8.463934,0.9211476,0.0039032903,0.08367399,0.0
61.0,-93.0,0.99,300.0,63,1,997036,997036,False,3323,53,437cb11f7eea4b30a046e628733ba129,2021-07-14_18-42-45,1626288165,24.57449984550476,1322.2749025821686,61,922e4a39fe3f,172.28.0.2,1322.2749025821686,0,53,"[-64.0, -52.0, -61.0, 1.0, 42.0, -4.0, 13.0, 43.0, -31.0, -3.0, -29.0, -84.0, 31.0, 1.0, -27.0, 23.0, 51.0, -93.0, 26.0, -10.0, -26.0, 3.0, 26.0, 6.0, 22.0, -6.0, 7.0, -67.0, 24.0, 32.0, -10.0, -48.0, 17.0, 4.0, -4.0, 21.0, 31.0, 1.0, -18.0, 5.0, 25.0, 7.0, 12.0, 45.0, -21.0, 31.0, -34.0, 52.0, -4.0, 20.0, -4.0, -37.0, 49.0, 23.0, 5.0, 11.0, -36.0, 15.0, 16.0, -15.0, 46.0, -34.0, -52.0, 34.0, 15.0, -6.0, 17.0, 31.0, 51.0, 61.0, -88.0, 13.0, 13.0, 29.0, 11.0, 54.0, 9.0, -22.0, -10.0, -2.0, -53.0, 36.0, 21.0, 5.0, 3.0, -8.0, 19.0, 33.0, 28.0, 32.0, -7.0, 7.0, 24.0, -20.0, 13.0, -34.0, 17.0, -80.0, -21.0, -39.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.1409345264809613,0.738205443847853,0.05106832218673024,0.06381452911691514,0.0,18659.566,1008.169,4.335,4339181.74,6111.753,3078.004,3.129,997036,997036,997036,997036,61.89142857142857,18.700000000000003,2.6822089438383045e-08,4.999999873689376e-05,7.2227716,-0.010201159,7.2329736,0.93191123,0.0058763744,0.08198149,0.0
61.0,-88.0,6.67,300.0,63,1,1015848,1015848,False,3386,54,437cb11f7eea4b30a046e628733ba129,2021-07-14_18-43-09,1626288189,24.665496826171875,1346.9403994083405,61,922e4a39fe3f,172.28.0.2,1346.9403994083405,0,54,"[34.0, 15.0, -6.0, 17.0, 31.0, 51.0, 61.0, -88.0, 13.0, 13.0, 29.0, 11.0, 54.0, 9.0, -22.0, -10.0, -2.0, -53.0, 36.0, 21.0, 5.0, 3.0, -8.0, 19.0, 33.0, 28.0, 32.0, -7.0, 7.0, 24.0, -20.0, 13.0, -34.0, 17.0, -80.0, -21.0, -39.0, 55.0, 46.0, -21.0, 7.0, 28.0, -19.0, 37.0, 2.0, -10.0, -44.0, 25.0, 37.0, 0.0, -8.0, 36.0, 31.0, -25.0, 47.0, 54.0, 19.0, 59.0, 45.0, 23.0, 26.0, -8.0, 9.0, 33.0, -5.0, -25.0, -3.0, 16.0, 45.0, 0.0, 30.0, -4.0, -16.0, -28.0, 22.0, -49.0, 21.0, 37.0, 21.0, -45.0, 24.0, -36.0, 17.0, 26.0, -50.0, -26.0, 23.0, 38.0, -31.0, -15.0, 33.0, -29.0, 58.0, 22.0, 24.0, -56.0, -31.0, -31.0, 28.0, -8.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.1408860666288201,0.7380292213725204,0.051052350004815485,0.06379337033180439,0.0,18634.117,1009.546,4.306,4369265.055,6110.554,3078.608,3.085,1015848,1015848,1015848,1015848,62.06285714285714,18.700000000000003,2.6822089438383045e-08,4.999999873689376e-05,7.263716,-0.008099101,7.2718153,0.9298498,0.005942507,0.08250823,0.0
58.0,-66.0,4.02,300.0,62,1,1034660,1034660,False,3448,55,437cb11f7eea4b30a046e628733ba129,2021-07-14_18-43-34,1626288214,24.63315510749817,1371.5735545158386,61,922e4a39fe3f,172.28.0.2,1371.5735545158386,0,55,"[9.0, 33.0, -5.0, -25.0, -3.0, 16.0, 45.0, 0.0, 30.0, -4.0, -16.0, -28.0, 22.0, -49.0, 21.0, 37.0, 21.0, -45.0, 24.0, -36.0, 17.0, 26.0, -50.0, -26.0, 23.0, 38.0, -31.0, -15.0, 33.0, -29.0, 58.0, 22.0, 24.0, -56.0, -31.0, -31.0, 28.0, -8.0, -21.0, -2.0, -5.0, -56.0, -1.0, 45.0, -21.0, -9.0, 18.0, 24.0, 16.0, 41.0, -11.0, 49.0, 15.0, 18.0, 22.0, -16.0, 14.0, -3.0, 1.0, 23.0, -23.0, 19.0, 34.0, 28.0, -10.0, 21.0, -13.0, 4.0, 11.0, 35.0, 13.0, -15.0, -18.0, 29.0, -66.0, -36.0, -39.0, -19.0, 57.0, 44.0, 3.0, -23.0, 13.0, 19.0, 9.0, 41.0, -25.0, -17.0, 32.0, -32.0, 7.0, 34.0, 49.0, -35.0, -11.0, 53.0, 14.0, 9.0, 6.0, 20.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.1408538799702241,0.7379056072717256,0.051040987447218654,0.06377764033004839,0.0,18602.596,1011.257,4.298,4376487.021,6100.375,3083.745,3.032,1034660,1034660,1034660,1034660,62.08285714285713,18.700000000000003,2.6822089438383045e-08,4.999999873689376e-05,7.6240654,-0.006801092,7.630866,0.92825717,0.0038488507,0.08264774,0.0
57.0,-93.0,5.55,300.0,63,1,1053472,1053472,False,3511,56,437cb11f7eea4b30a046e628733ba129,2021-07-14_18-43-59,1626288239,24.8342182636261,1396.4077727794647,61,922e4a39fe3f,172.28.0.2,1396.4077727794647,0,56,"[28.0, -10.0, 21.0, -13.0, 4.0, 11.0, 35.0, 13.0, -15.0, -18.0, 29.0, -66.0, -36.0, -39.0, -19.0, 57.0, 44.0, 3.0, -23.0, 13.0, 19.0, 9.0, 41.0, -25.0, -17.0, 32.0, -32.0, 7.0, 34.0, 49.0, -35.0, -11.0, 53.0, 14.0, 9.0, 6.0, 20.0, 6.0, -13.0, -35.0, 26.0, 40.0, 9.0, 28.0, 29.0, 10.0, 5.0, -28.0, -11.0, -26.0, 38.0, 38.0, -27.0, 40.0, -10.0, -70.0, 35.0, 21.0, -6.0, 24.0, 10.0, -6.0, -40.0, 1.0, 12.0, 22.0, -12.0, 38.0, -15.0, 15.0, 27.0, -10.0, 54.0, -22.0, 15.0, 43.0, 16.0, -4.0, 37.0, -19.0, 11.0, 10.0, 19.0, 29.0, -9.0, 15.0, -28.0, -18.0, 26.0, 7.0, 3.0, 16.0, 29.0, 24.0, -93.0, 24.0, 39.0, -20.0, -18.0, 12.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.14084516540749387,0.7378706591679213,0.05103686278087708,0.06377331094474684,0.0,18628.382,1009.857,4.352,4322518.179,6090.882,3088.551,3.05,1053472,1053472,1053472,1053472,62.08888888888888,18.700000000000003,1.3411044719191523e-08,4.999999873689376e-05,7.798809,-0.0077962982,7.806605,0.92719007,0.0047057173,0.079925515,0.0
76.0,-93.0,5.15,300.0,63,1,1072284,1072284,False,3574,57,437cb11f7eea4b30a046e628733ba129,2021-07-14_18-44-24,1626288264,24.752705574035645,1421.1604783535004,61,922e4a39fe3f,172.28.0.2,1421.1604783535004,0,57,"[1.0, 12.0, 22.0, -12.0, 38.0, -15.0, 15.0, 27.0, -10.0, 54.0, -22.0, 15.0, 43.0, 16.0, -4.0, 37.0, -19.0, 11.0, 10.0, 19.0, 29.0, -9.0, 15.0, -28.0, -18.0, 26.0, 7.0, 3.0, 16.0, 29.0, 24.0, -93.0, 24.0, 39.0, -20.0, -18.0, 12.0, -5.0, -4.0, 10.0, -57.0, 6.0, -18.0, 27.0, 23.0, 4.0, 34.0, 0.0, 8.0, 6.0, 42.0, -22.0, -11.0, 15.0, 23.0, 27.0, -31.0, 43.0, -3.0, -27.0, 33.0, 23.0, 30.0, 43.0, -4.0, 51.0, -74.0, -72.0, 49.0, -41.0, 17.0, -42.0, -8.0, 35.0, 16.0, -53.0, -58.0, 25.0, -50.0, 33.0, 27.0, 27.0, -7.0, 9.0, 2.0, -7.0, 42.0, 23.0, 15.0, -75.0, 23.0, 6.0, 33.0, 1.0, -25.0, 76.0, 37.0, -4.0, -13.0, 6.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.14083825176255124,0.7378121546291376,0.05102887772280504,0.06376361396482041,0.0,18620.826,1010.267,4.359,4315260.674,6087.903,3090.062,3.029,1072284,1072284,1072284,1072284,62.05142857142857,18.700000000000003,6.705522359595761e-09,4.999999873689376e-05,7.553115,-0.0077124187,7.5608277,0.92833,0.0043935752,0.08105731,0.0
76.0,-76.0,3.96,300.0,62,1,1091096,1091096,False,3636,58,437cb11f7eea4b30a046e628733ba129,2021-07-14_18-44-48,1626288288,24.42442536354065,1445.584903717041,61,922e4a39fe3f,172.28.0.2,1445.584903717041,0,58,"[30.0, 43.0, -4.0, 51.0, -74.0, -72.0, 49.0, -41.0, 17.0, -42.0, -8.0, 35.0, 16.0, -53.0, -58.0, 25.0, -50.0, 33.0, 27.0, 27.0, -7.0, 9.0, 2.0, -7.0, 42.0, 23.0, 15.0, -75.0, 23.0, 6.0, 33.0, 1.0, -25.0, 76.0, 37.0, -4.0, -13.0, 6.0, 8.0, 25.0, -25.0, -76.0, 43.0, 9.0, 50.0, 20.0, 3.0, -1.0, 28.0, -14.0, 69.0, -1.0, 37.0, -69.0, 20.0, -8.0, 47.0, -4.0, -36.0, 14.0, 49.0, 4.0, 2.0, -11.0, 28.0, -12.0, 35.0, -53.0, -8.0, 32.0, 6.0, 1.0, -48.0, 36.0, 27.0, 34.0, -5.0, -2.0, 6.0, -3.0, 6.0, -21.0, -35.0, -29.0, 48.0, -7.0, 22.0, -10.0, 7.0, -1.0, 0.0, -10.0, 29.0, 42.0, 15.0, -4.0, 21.0, -7.0, 27.0, -47.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.14080120777762545,0.7376129549151719,0.05101350566278533,0.06374466850579524,0.0,18541.399,1014.594,4.427,4249695.524,6080.367,3093.892,3.001,1091096,1091096,1091096,1091096,62.18000000000001,18.700000000000003,3.3527611797978807e-09,4.999999873689376e-05,7.0307784,-0.008046326,7.038825,0.9323385,0.005826515,0.07767304,0.0
68.0,-62.0,5.77,300.0,63,1,1109908,1109908,False,3699,59,437cb11f7eea4b30a046e628733ba129,2021-07-14_18-45-13,1626288313,24.557533502578735,1470.1424372196198,61,922e4a39fe3f,172.28.0.2,1470.1424372196198,0,59,"[-11.0, 28.0, -12.0, 35.0, -53.0, -8.0, 32.0, 6.0, 1.0, -48.0, 36.0, 27.0, 34.0, -5.0, -2.0, 6.0, -3.0, 6.0, -21.0, -35.0, -29.0, 48.0, -7.0, 22.0, -10.0, 7.0, -1.0, 0.0, -10.0, 29.0, 42.0, 15.0, -4.0, 21.0, -7.0, 27.0, -47.0, 42.0, 29.0, 0.0, -36.0, 24.0, 9.0, 13.0, 30.0, 14.0, 17.0, 6.0, -8.0, -18.0, -23.0, -10.0, 6.0, -62.0, -7.0, 3.0, 68.0, 33.0, 6.0, 54.0, 7.0, 29.0, 13.0, 32.0, -10.0, 31.0, -22.0, -36.0, 31.0, 29.0, 35.0, 50.0, 28.0, 64.0, -1.0, 17.0, 52.0, -3.0, -30.0, 27.0, 2.0, -17.0, 17.0, -24.0, 57.0, 25.0, -25.0, -18.0, 2.0, -41.0, -3.0, 25.0, -55.0, 30.0, 1.0, 9.0, -50.0, -12.0, 8.0, 4.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.14074796538597287,0.7373922071272732,0.05099613522490195,0.06372099426509883,0.0,18535.142,1014.937,4.4,4275370.59,6067.684,3100.359,2.962,1109908,1109908,1109908,1109908,62.122857142857136,18.700000000000003,3.3527611797978807e-09,4.999999873689376e-05,7.8247323,-0.0070847413,7.831817,0.9256753,0.004694558,0.07854629,0.0
69.0,-55.0,11.65,300.0,63,1,1128720,1128720,False,3762,60,437cb11f7eea4b30a046e628733ba129,2021-07-14_18-45-38,1626288338,24.788437128067017,1494.9308743476868,61,922e4a39fe3f,172.28.0.2,1494.9308743476868,0,60,"[32.0, -10.0, 31.0, -22.0, -36.0, 31.0, 29.0, 35.0, 50.0, 28.0, 64.0, -1.0, 17.0, 52.0, -3.0, -30.0, 27.0, 2.0, -17.0, 17.0, -24.0, 57.0, 25.0, -25.0, -18.0, 2.0, -41.0, -3.0, 25.0, -55.0, 30.0, 1.0, 9.0, -50.0, -12.0, 8.0, 4.0, 15.0, -10.0, -45.0, -31.0, 10.0, -5.0, -26.0, 69.0, 51.0, 11.0, -15.0, 28.0, 33.0, 4.0, -10.0, 27.0, 28.0, 16.0, -17.0, 32.0, 45.0, 59.0, -8.0, 65.0, 29.0, 9.0, 37.0, -14.0, -13.0, 42.0, 35.0, -13.0, 17.0, 28.0, -5.0, 36.0, 10.0, -3.0, -1.0, 3.0, -26.0, -4.0, 18.0, 27.0, 51.0, 31.0, 10.0, 20.0, -24.0, 9.0, 6.0, 51.0, 30.0, 7.0, -38.0, 10.0, -11.0, 40.0, 26.0, 39.0, 33.0, 49.0, 59.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.14071846252474457,0.7372954000835249,0.05098828456698053,0.0637064561928101,0.0,18568.511,1013.113,4.486,4193880.421,6078.27,3094.959,2.924,1128720,1128720,1128720,1128720,61.97714285714285,18.700000000000003,1.6763805898989403e-09,4.999999873689376e-05,6.026522,-0.00867,6.035192,0.9417269,0.0049883774,0.07764086,0.0
61.0,-72.0,11.99,300.0,63,1,1147532,1147532,False,3825,61,437cb11f7eea4b30a046e628733ba129,2021-07-14_18-46-02,1626288362,24.403789043426514,1519.3346633911133,61,922e4a39fe3f,172.28.0.2,1519.3346633911133,0,61,"[37.0, -14.0, -13.0, 42.0, 35.0, -13.0, 17.0, 28.0, -5.0, 36.0, 10.0, -3.0, -1.0, 3.0, -26.0, -4.0, 18.0, 27.0, 51.0, 31.0, 10.0, 20.0, -24.0, 9.0, 6.0, 51.0, 30.0, 7.0, -38.0, 10.0, -11.0, 40.0, 26.0, 39.0, 33.0, 49.0, 59.0, 53.0, 15.0, 31.0, -18.0, 8.0, 18.0, -17.0, 19.0, -11.0, 28.0, 36.0, 27.0, -21.0, 22.0, -32.0, 46.0, 28.0, 11.0, 21.0, 61.0, -10.0, -30.0, 31.0, -50.0, -10.0, -25.0, 47.0, -3.0, -8.0, 16.0, 46.0, 39.0, 8.0, 38.0, 30.0, -7.0, 19.0, 0.0, 20.0, -40.0, 4.0, 35.0, 7.0, 45.0, 49.0, -46.0, 26.0, 10.0, -26.0, 10.0, 21.0, -9.0, -13.0, 35.0, 2.0, 28.0, 26.0, -72.0, 42.0, 12.0, -4.0, -3.0, 12.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.14067585156717471,0.7371087655497086,0.050972654923680805,0.06368393025248573,0.0,18533.095,1015.049,4.537,4146430.057,6079.919,3094.12,3.176,1147532,1147532,1147532,1147532,62.0,18.700000000000003,8.381902949494702e-10,4.999999873689376e-05,7.6716256,-0.008307517,7.6799335,0.9269105,0.00523306,0.0787409,0.0
59.0,-87.0,5.01,300.0,62,1,1166344,1166344,False,3887,62,437cb11f7eea4b30a046e628733ba129,2021-07-14_18-46-26,1626288386,24.403119564056396,1543.7377829551697,61,922e4a39fe3f,172.28.0.2,1543.7377829551697,0,62,"[-25.0, 47.0, -3.0, -8.0, 16.0, 46.0, 39.0, 8.0, 38.0, 30.0, -7.0, 19.0, 0.0, 20.0, -40.0, 4.0, 35.0, 7.0, 45.0, 49.0, -46.0, 26.0, 10.0, -26.0, 10.0, 21.0, -9.0, -13.0, 35.0, 2.0, 28.0, 26.0, -72.0, 42.0, 12.0, -4.0, -3.0, 12.0, 41.0, 7.0, 18.0, -16.0, -58.0, -87.0, 19.0, 5.0, -6.0, -5.0, 59.0, 47.0, -8.0, -30.0, -1.0, -27.0, 25.0, 23.0, 38.0, -18.0, 40.0, -39.0, 28.0, -21.0, 18.0, 23.0, 10.0, 5.0, 12.0, -39.0, -12.0, -52.0, -9.0, -1.0, 14.0, 11.0, 5.0, 35.0, -57.0, -67.0, 6.0, -68.0, 9.0, -11.0, -29.0, 2.0, -1.0, 11.0, 55.0, 21.0, 19.0, 52.0, -12.0, -24.0, 52.0, 45.0, -4.0, -26.0, 58.0, -4.0, 39.0, 10.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.14061990493582432,0.7368626524992734,0.05095306002761688,0.06365607766387202,0.0,18518.184,1015.866,4.505,4175968.099,6070.43,3098.957,3.404,1166344,1166344,1166344,1166344,62.17714285714286,18.700000000000003,8.381902949494702e-10,4.999999873689376e-05,8.303972,-0.008432417,8.312404,0.9212713,0.004490753,0.078789525,0.0
